time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
41,0,0,0,0,0,-0.164693517604154,-0.122264424096453,-0.102808219846658,0.46158065673016,0.507738722403177,0,0,0,0,-0.138980883328591,-0.272478381203256,66519182.4739553,67017899.1210116,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
42,0,0,0,0,0,-0.165063647347517,-0.119807893501621,-0.100172312084958,0.46158065673016,0.507738722403177,0,0,0,0,-0.146380243444104,-0.28086001979716,66331743.9139506,66927659.425273,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
43,0,0,0,0,0,-0.165382181565994,-0.117399229232727,-0.0976738915383642,0.46158065673016,0.507738722403177,0,0,0,0,-0.153677796334416,-0.288824853661795,66142104.5289042,66827050.5594231,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
44,0,0,0,0,0,-0.165649564419778,-0.114999014263923,-0.0953236934512872,0.46158065673016,0.507738722403177,0,0,0,0,-0.160949570533557,-0.296345586240804,65950550.8350634,66716799.702767,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
45,0,0,0,0,0,-0.165866519436294,-0.11258674832944,-0.0931228123244102,0.46158065673016,0.507738722403177,0,0,0,0,-0.168241402646258,-0.303419742748511,65757345.9883457,66597572.7127159,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
46,0,0,0,0,0,-0.166034208311284,-0.110158472464511,-0.0910660139210028,0.46158065673016,0.507738722403177,0,0,0,0,-0.175566587806058,-0.310061859737506,65562792.7328201,66469971.2261653,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
47,0,0,0,0,0,-0.166154325567002,-0.107723183330363,-0.0891442786115181,0.46158065673016,0.507738722403177,0,0,0,0,-0.182908132695075,-0.316296464576654,65367190.2469261,66334541.1590552,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
48,0,0,0,0,0,-0.166229008704381,-0.105298151150012,-0.0873462155851825,0.46158065673016,0.507738722403177,0,0,0,0,-0.190226178253165,-0.32215110827236,65170370.1526749,66191884.6780542,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
49,0,0,0,0,0,-0.166260750066633,-0.102904037216643,-0.0856593199894808,0.46158065673016,0.507738722403177,0,0,0,0,-0.197468377245483,-0.327653293672056,64972777.9821194,66042620.4103544,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
50,0,0,0,0,0,-0.166252426713644,-0.100560758918077,-0.0840714002859314,0.46158065673016,0.507738722403177,0,0,0,0,-0.204579995755964,-0.33283240043538,64775780.7288653,65887210.006098,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
